species,patch_id,pu_id,patch_area_km2
Allocebus trichotis,1,1,29.7379084643435
Allocebus trichotis,2,2,2.87885793996942
Allocebus trichotis,3,2,17.5407431045376
Allocebus trichotis,9,3,20.5936994434203
Avahi peyrierasi,1,1,16.1398011987152
Avahi peyrierasi,4,2,31.3717594256851
Brachyuromys ramirohitra,1,1,29.874883168016
Brachyuromys ramirohitra,2,2,31.1097970257719
Brachyuromys ramirohitra,3,2,29.6010280214969
Bradypterus seebohmi,1,1,29.6296191803173
Bradypterus seebohmi,2,1,30.9497681570648
Bradypterus seebohmi,3,1,9.04229392746949
Bradypterus seebohmi,4,1,0.62064821295929
Bradypterus seebohmi,5,1,0.265972006814122
Bradypterus seebohmi,6,1,0.709200345668078
Bradypterus seebohmi,7,1,0.177290677110672
Bradypterus seebohmi,8,1,0.177275942426443
Bradypterus seebohmi,9,1,0.177274304782391
Ceblepyris cinereus,1,1,31.6985197321722
Ceblepyris cinereus,2,2,25.2373154232593
Ceblepyris cinereus,3,3,30.0519651895546
Ceblepyris cinereus,4,3,59.8147369787795
Ceblepyris cinereus,5,3,59.9645208859875
Ceblepyris cinereus,6,3,29.9192284064497
Ceblepyris cinereus,7,3,30.088507919898
Ceblepyris cinereus,8,3,29.9898296926292
Ceblepyris cinereus,9,3,29.9758644450726
Ceblepyris cinereus,10,4,61.6276496492877
Ceblepyris cinereus,11,4,29.7570322031286
Ceblepyris cinereus,12,5,28.7010213411973
Ceblepyris cinereus,15,6,27.1204312739907
Ceblepyris cinereus,16,7,26.3636012779115
Ceblepyris cinereus,17,7,29.7238530124769
Ceblepyris cinereus,18,8,38.3946948622825
Ceblepyris cinereus,19,8,1.35457540027249
Ceblepyris cinereus,20,8,0.812480411258936
Ceblepyris cinereus,21,8,38.8224120711299
Ceblepyris cinereus,22,8,29.7639165075691
Ceblepyris cinereus,23,8,29.8365955454092
Ceblepyris cinereus,25,9,29.8917661640199
Ceblepyris cinereus,26,9,0.539803754308224
Ceblepyris cinereus,27,9,11.6046425532134
Ceblepyris cinereus,55,11,29.8432117734118
Ceblepyris cinereus,69,13,47.9724179387192
Ceblepyris cinereus,75,13,0.876075560681462
Coua ruficeps,1,1,16.3740665150728
Coua ruficeps,2,1,19.2038282114016
Coua ruficeps,3,1,1.91988596975875
Coua ruficeps,4,1,4.2053427026192
Coua ruficeps,5,1,2.19383277368402
Coua ruficeps,7,1,37.7410851750171
Coua ruficeps,8,1,22.2892814174185
Coua ruficeps,15,1,36.160372652361
Coua ruficeps,16,1,27.8442933033095
Coua ruficeps,17,1,21.9966508282123
Coua ruficeps,18,1,479.229996768173
Coua ruficeps,19,1,2.00722734047782
Coua ruficeps,20,1,9.48887854600905
Coua ruficeps,21,3,35.4924869900704
Coua ruficeps,22,3,1.79238486695898
Coua ruficeps,23,3,17.1081231937802
Coua ruficeps,24,3,2.32886922907722
Coua ruficeps,25,3,3.3134309653126
Coua ruficeps,26,3,57.9536162531294
Coua ruficeps,27,3,2.32767118465054
Coua ruficeps,28,3,2.05895008530676
Coua ruficeps,29,3,3.75955498126924
Coua ruficeps,30,3,89.7882265230072
Coua ruficeps,31,3,2.50550766269684
Coua ruficeps,32,3,216.889884187565
Coua ruficeps,33,3,1.78860352420652
Coua ruficeps,34,3,69.5197727681215
Eliurus grandidieri,1,1,0.369097689209938
Eliurus grandidieri,2,1,16.2380797407139
Eliurus grandidieri,5,1,26.6587824925881
Eliurus grandidieri,6,2,30.0991205968232
Eliurus grandidieri,7,3,28.9945355610176
Eliurus grandidieri,8,4,30.0587182645782
Eliurus grandidieri,13,6,28.1094555150568
Eliurus grandidieri,18,7,29.1983259148607
Eliurus grandidieri,19,8,31.5815648439707
Eliurus grandidieri,20,9,29.8980611397107
Eliurus grandidieri,21,10,61.2124982058673
Eliurus grandidieri,22,11,27.6229160183331
Eliurus grandidieri,23,12,29.7723925005927
Eliurus grandidieri,33,15,52.0931107730174
Eliurus grandidieri,34,16,2.24909224567234
Eliurus grandidieri,35,16,0.179934098074555
Eliurus grandidieri,36,17,2.87885793996942
Eliurus grandidieri,37,16,2.87876883525968
Eliurus grandidieri,38,16,0.899620833965421
Eliurus grandidieri,39,16,0.269868277515173
Eliurus grandidieri,40,17,17.5407431045376
Eliurus grandidieri,41,16,33.0953660842019
Eliurus grandidieri,45,19,26.5957620119
Eliurus grandidieri,47,19,0.0895341223353148
Eliurus grandidieri,48,20,86.4429060506233
Eliurus grandidieri,49,21,31.3717594256851
Eliurus grandidieri,50,22,29.2933770460047
Eliurus grandidieri,51,23,27.2103975337671
Eliurus grandidieri,52,24,23.3869369832728
Eliurus grandidieri,53,24,0.0882398636196852
Eliurus grandidieri,54,25,29.4458484051926
Eliurus grandidieri,55,25,31.2860684973484
Eliurus grandidieri,56,26,30.8233521124446
Eliurus grandidieri,57,27,81.7525025867106
Microcebus berthae,5,2,10.8090685387863
Microcebus ravelobensis,2,2,0.0914152072403431
Microcebus ravelobensis,3,2,5.85033975470436
Microcebus ravelobensis,4,2,24.6792146248902
Microcebus ravelobensis,5,2,0.0914115014762879
Microcebus ravelobensis,6,3,1.0054375043211
Microcebus ravelobensis,7,2,2.83342021114933
Microcebus ravelobensis,8,2,0.0914028473147154
Microcebus ravelobensis,9,2,0.182805694629431
Microcebus ravelobensis,10,2,1.00536820483017
Microcebus ravelobensis,11,2,1.55373825480211
Microcebus ravelobensis,12,3,2.37624750380075
Microcebus ravelobensis,13,2,0.274192454328179
Microcebus ravelobensis,14,2,0.0913954212394953
Microcebus ravelobensis,15,2,0.0913941828228235
Microcebus ravelobensis,16,3,0.182784649551272
Microcebus ravelobensis,17,3,0.0913904663075209
Microcebus ravelobensis,18,3,0.0913892270473242
Microcebus ravelobensis,19,3,0.182778454094648
Microcebus ravelobensis,20,3,7.67678403816379
Microcebus ravelobensis,21,3,8.49783825707936
Microcebus ravelobensis,23,3,0.274089461484194
Microcebus ravelobensis,24,3,0.0913643975844383
Microcebus ravelobensis,25,3,0.0913631538983583
Microcebus ravelobensis,27,3,9.50188821791184
Microcebus ravelobensis,28,3,4.56775692645169
Microcebus ravelobensis,29,3,0.456749789226651
Microcebus ravelobensis,30,3,0.0913494594436884
Microcebus ravelobensis,33,6,19.4460137230993
Microcebus ravelobensis,36,7,0.0912806047910452
Microcebus ravelobensis,37,8,0.18256120958209
Microcebus ravelobensis,38,8,2.64711363947523
Microcebus ravelobensis,39,8,2.28180747323132
Microcebus ravelobensis,44,7,34.9561422077832
Microcebus ravelobensis,45,9,24.7276188530539
Microcebus ravelobensis,46,10,47.905131750668
Microcebus ravelobensis,47,11,8.48632753355539
Microcebus ravelobensis,58,9,0.0912427791885138
Microcebus ravelobensis,59,10,0.0912402507441044
Microcebus ravelobensis,60,10,0.364942030489683
Microcebus ravelobensis,61,10,0.456175956650972
Monticola erythronotus,1,1,56.8711675529895
Monticola erythronotus,2,1,0.55664420881176
Monticola erythronotus,3,1,0.371099061261296
Monticola erythronotus,4,1,0.556625695955515
Monticola erythronotus,5,1,9.3690831852839
Monticola erythronotus,6,1,0.185535398295105
Monticola erythronotus,7,1,0.463806772104681
Monticola erythronotus,8,1,0.27827526928854
Monticola erythronotus,9,1,28.8450665179956
Monticolomys koopmani,2,2,20.7455502793206
